LotId,ExternalDealerId,Vin,StockNumber,Year,Make,Model,InternetPrice,ListPrice,InvoicePrice,ExteriorColor,InteriorColor,Transmission,Trim,Engine,Odometer,Cylinder,EngineFuelType,ModelNumber,BodyStyle,PhotoURL,Options,NewUsed
5291,1058,KNDUP131136491512,MC8083A,2003,Kia,Sedona,0,0,0,BROWN,TAN,Automatic,EX,Gas V6,61898,6,,,4dr Auto EX,"http://images.webmakerx.net/InventoryPhotos/KNDU/P131/136/KNDUP131136491512/KNDUP131136491512_1.jpg",Aluminum Wheels; Am/Fm Stereo; Bucket Seats; Cassette; Cd Player; Cruise Control; Dual Power Seats; First Aid Kit; Fog Lamps; Front Wheel Drive; Heated Mirrors; Heated Seats; Keyless Entry; Leather Upholstery; Luggage Rack; Moonroof; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Steering; Power Windows; Privacy Glass; Quad Bucket Seats; Rear A/C; Rear Defrost; Trip Computer; Driver Air Bag; Intermittent Wipers; Universal Garage Door Opener; Leather Wrapped Steering Wheel; Child Safety Locks; A/C; Rear Window Wiper/Washer; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Center Console W/Storage; Fourth Passenger Door; Front Disc/Rear Drum Brakes; Gasoline Fuel; Rear Seat Heat Ducts; Third Passenger Door; Tires - Front All-season; Remote Fuel Filler Door; 5-speed A/T; V6 Cylinder Engine; Dash Storage; Variable Speed Intermittent Wipers; Lower Anchors & Tethers For Children (latch); Automatic Multi-reflector Headlights; Front Center Folding Table; 19~8 Gallon Fuel Tank,U
5291,1058,JM3LW28A160562655,MP2054,2006,Mazda,MPV,0,0,0,GREEN,TAN,Automatic,LX,Gas V6,14427,6,,,4dr LX,"http://images.webmakerx.net/InventoryPhotos/2007/3/20/JM3LW28A160562655_1.jpg",Air Conditioning; Alloy Wheels; Am/Fm Stereo; Bucket Seats; Cassette; Cloth Seats; Cruise Control; Front Wheel Drive; Keyless Entry; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Steering; Power Windows; Quad Bucket Seats; Rear Ac; Rear Defrost; Driver Air Bag; Steering Wheel Controls; Compact Disc; Compact Spare Tire; Child Safety Locks; Remote Fuel Door Release; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Driver Illuminated Vanity Mirror; Electronic Brake Force Distribution (ebd); Front Seat Side Table; Gasoline Fuel; Power Driver Mirror; Passenger Illuminated Visor Mirror; Front Reading Lamps; Power Passenger Mirror; 5-speed A/T; Additional Rear Seat; V6 Cylinder Engine; Cargo Tie Downs & Shopping Bag Hooks; Variable Speed Intermittent Wipers; 2nd Row Seatback Table; Rear Fixed Intermittent Wiper W/Washer; 3-point Seat Belts W/Alr For Outboard Seating Positions; Lap Seat Belts For 3rd Row Center Seating Position; Latch System Child Safety-seat Anchors In 2nd Row Seats; 19~8 Gallon Fuel Tank; Gauges-inc: Tachometer (2) Trip Odometers Coolant Temp,U
1090,399,2G1WX12X2S9194750,002253,1995,Chevrolet,Monte Carlo,4750,0,0,Black,,Automatic,Z34,,37819,,,,2dr Coupe Z34,"http://images.webmakerx.net/InventoryPhotos/2G1W/X12X/2S9/2G1WX12X2S9194750/2G1WX12X2S9194750_1.jpg",Abs (4-wheel); Air Conditioning; Alloy Wheels; Am/Fm Stereo; Cassette; Cruise Control; Dual Front Air Bags; Power Door Locks; Power Seat; Power Steering; Power Windows; Rear Spoiler; Tilt Wheel; Fwd,U
1090,399,4A3AK44Y1XE036263,002311,1999,Mitsubishi,Eclipse,6850,0,0,Black,,Automatic,GS,Gas I4,81719,,,,3dr Cpe GS Manual,"http://images.webmakerx.net/InventoryPhotos/4A3A/K44Y/1XE/4A3AK44Y1XE036263/4A3AK44Y1XE036263_1.jpg",Air Conditioning; Alloy Wheels; Am/Fm Stereo; Cruise Control; Dual Front Air Bags; Moon Roof; Power Door Locks; Power Steering; Power Windows; Rear Spoiler; Single Compact Disc; Tilt Wheel; Fwd,U
1090,399,1C3EL45X24N340659,002338,2004,Chrysler,Sebring,10699,0,0,White,,Automatic,LX,Gas I4,44673,,,,2004 2dr Convertible LX,"http://images.webmakerx.net/InventoryPhotos/1C3E/L45X/24N/1C3EL45X24N340659/1C3EL45X24N340659_1.jpg",Air Conditioning; Am/Fm Stereo; Cassette; Cruise Control; Dual Front Air Bags; Power Door Locks; Power Steering; Power Windows; Tilt Wheel; Fwd,U
6920,329,JHLRD78975C009553,C009553,2005,Honda,CR-V,22480,0,0,GRAY,,A,EX SE,Gas I4,23410,,,T,4WD EX AT SE,,,U
1090,399,JTEGF21A020038486,002347,2002,Toyota,Highlander,12350,0,0,Black,,Automatic,Basic,Gas V6,112139,,,,4dr V6 ,,Abs (4-wheel); Air Conditioning; Alloy Wheels; Am/Fm Stereo; Cassette; Cruise Control; Dual Front Air Bags; Moon Roof; Power Door Locks; Power Steering; Power Windows; Privacy Glass; Roof Rack; Single Compact Disc; Tilt Wheel; 2wd; -600; -800,U
1090,399,KNDJC733865616986,002339,2006,Kia,Sorento,17295,0,0,White,,Automatic,LX,Gas V6,11276,,,,4dr LX Manual 4WD,,Air Conditioning; Alloy Wheels; Am/Fm Stereo; Cassette; Cruise Control; Dual Front Air Bags; Front Side Air Bags; Moon Roof; Power Door Locks; Power Seat; Power Steering; Power Windows; Privacy Glass; Roof Rack; Running Boards; Single Compact Disc; Tilt Wheel; Two-tone Paint; 4wd,U
5291,1058,1FTNX21PX4EB32684,MU2116,2004,Ford,Super Duty F-250,0,0,0,ORANGEBLACK,BLACK,Automatic,Harley-Davidson,Gas V10,26049,8,,,Supercab 142" Harley-Davidson 4WD,"http://images.webmakerx.net/InventoryPhotos/1FTN/X21P/X4E/1FTNX21PX4EB32684/1FTNX21PX4EB32684_1.jpg",Am/Fm Stereo; Cd Changer; Cruise Control; Fog Lamps; Four Wheel Drive; Heated Seats; Keyless Entry; Leather Upholstery; Over Head Console; Passenger Air Bag; Power Door Locks; Power Driver Seat; Power Mirrors; Power Seat; Power Steering; Power Windows; Privacy Glass; Tilt Wheel; Trailer Hitch; Trip Computer; Driver Air Bag; Intermittent Wipers; Chrome Rear Step Bumper; Passenger Air Bag On/Off Switch; A/C; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auto-on Headlights; Auxiliary Pwr Outlet; Driver Illuminated Vanity Mirror; Fourth Passenger Door; Third Passenger Door; Passenger Illuminated Visor Mirror; Driver Lumbar; Removable Locking Tailgate W/Black Handle; Flip-out Rear Quarter Windows; Color-keyed Instrument Panel W/Dual Cupholders/Glove Box/Ashtray/Cigar Lighter; Accessory Delay; Front/Rear Child Seat Tethers (on All Seats); 38 Gallon Fuel Tank; Chrome Front Bumper W/Lower Center Trim; Single Beam Jewel Effect Headlamps; Solar Tinted Windshield/Front Door Glass; Trailer Tow Pkg-Inc: 7/4 Pin Combination Connector Trailer Brake Wiring Kit Trailer Tow Guide; Unique Chrome Exhaust Tip; Unique Owners Guide W/Leather Harley-Davidson Bar & Shield Embossed Portfolio,U
5291,1058,1G1YY36U865111410,MC7040A,2006,Chevrolet,Corvette,0,0,0,Red Metallic,Ebony Black,Automatic,Basic,Gas V8,3337,8,Gas,Y36,2dr Conv,"http://images.webmakerx.net/InventoryPhotos/1G1Y/Y36U/865/1G1YY36U865111410/1G1YY36U865111410_1.jpg",Air Conditioning; Anti-lock Brakes; Tire Pressure Monitoring System; Electronic Stability Control; Passenger Lumbar; Air Filtration Includes Pollen Filter; Glass Solar-ray Light Tinted; Clock; Digital Instruments; Dual Exhaust; Dual Power Seats; Fog Lights; Front Bucket Seats; Interval Wipers; Leather Upholstery; Metallic Paint; Navigation System; Power Antenna; Premium Sound; Premium Wheels; Removable Top; Side Impact Air Bags; Sport Steering Wheel; Tachometer; Telescoping Wheel; Tilt Wheel; Tinted Windows; Trip Odometer; Center Console; Steering Wheel Controls; Air Bag; Heads Up Display; Compact Disc; Sport Suspension; Leather Steering Wheel; Vanity Mirror(s); Convertible Top; Rear Defogger; Dual Zone Air Conditioning; Performance Tires; Auto Headlight On/Off; 8 Cylinder Engine; Alarm; Am/Fm Stereo; Bucket Seats; Cd Changer; Climate Control; Cruise Control; Daytime Running Lights; Fog Lamps; Heated Mirrors; Keyless Entry; Leather Seats; Passenger Air Bag; Power Door Locks; Power Driver Seat; Power Passenger Seat; Power Steering; Power Windows; Rear Wheel Drive; Remote Trunk Release; Traction Control; Driver Air Bag; Intermittent Wipers; Leather Wrapped Steering Wheel; Passenger Air Bag On/Off Switch; 4-wheel Abs; 4-wheel Disc Brakes; Auto-off Headlights; Auto-on Headlights; Auxiliary Pwr Outlet; Driver Illuminated Vanity Mirror; Gasoline Fuel; Side Air Bag; Tires - Rear Performance; Vehicle Anti-theft System; Passenger Illuminated Visor Mirror; Dual Zone A/C; Driver Lumbar; Hid Headlights; Tires - Front Performance; Fuel Capacity Approximate 18 Gallon (68 Liters),U
5291,1058,1FMEU75856ZA00075,MP2166,2006,Ford,Explorer,0,0,0,WHITE,,,Limited,Gas V8,9118,,,,4dr 114" WB 4.6L Limited 4WD,,,U
